"Word","AoA","Concr","Freq","CD","Dom_Pos","OLD20","len","FpM","LNC","rLNC","VC","J","rVC","rJ"
"shame",6.55,2.24,2120,1519,"Noun",28,5,640.858831474469,14.5693521565973,11.7491017004928,13.1507933735847,4.19070379137699,9.31245771050453,0.846267152424021
"shameful",7.89,1.71,98,89,"Adjective",57,8,65.3935408990883,14.4193872398071,11.3453280185022,12.4431295394897,1.96780921786724,10.2417241930962,1.21615628086888
"shameless",9.79,1.89,97,84,"Adjective",49,9,34.1955138088742,14.1562865688291,10.5885442471476,11.5443761348724,1.88448075289348,8.67910122871399,0.756375047849888
"shank",11.89,4.18,69,42,"Noun",29,5,25.0579987084882,13.9091036443765,11.2734819455093,10.8565354943275,0.947469667515936,8.28795585036278,0.522596775182215
"shape",4.47,3.14,1542,1189,"Noun",29,5,1435.0778226134,14.3071384637495,11.7372299790377,12.8590874671936,3.73496593024202,8.97531223297119,1.22929959123339
"shapeless",10.09,2.46,5,5,"Adjective",53,9,38.5381098639349,13.4181538407901,11.3271364725179,11.2985723018646,1.11286088357122,5.82959405332804,0.745097761583819
"share",4.84,2.96,3545,2346,"Verb",21,5,2038.35823949805,13.9594758413371,10.0274236004825,11.7471714019775,2.27316093640649,8.39986616373062,1.09513394974939
"shark",5.47,4.93,764,258,"Noun",32,5,119.181383017664,14.6266536380851,11.3895617123004,12.8659873604774,5.2417281136227,9.5033210515976,1.81505928308677
"sharp",6.11,3.86,1213,911,"Adjective",35,5,1031.62730459869,14.2460772440275,11.3087926029299,13.1625390052795,2.50914480831795,7.11206640303135,0.143707482993197
"sharpen",5.61,3.72,57,51,"Verb",38,7,101.480173438159,13.5961263743434,10.8153366430851,12.2365849614143,2.81668492843585,7.2134695420973,0.336160458633037
"sharpness",8.58,2.69,12,12,"Noun",50,9,30.3033110778861,14.0004627373331,10.6727484191452,11.8822215795517,1.44974130982517,8.24149397015572,0.290020263424519
"shatter",9.33,3.96,72,65,"Verb",33,7,204.068674175514,14.359428234452,11.157897131721,12.1717889308929,4.41653941370821,7.61546683311462,0.813097499956905
"shave",5.89,4.23,702,497,"Verb",22,5,174.084925835207,14.3895278862639,11.4519975590045,11.5812044739723,3.60760536809884,8.90970221161842,1.60484031098981
"shawl",9.74,5,70,45,"Noun",38,5,147.068652459432,14.624524137268,12.0139448511522,12.7198017239571,4.32777999697733,11.5779018998146,2.2746105409003
"shear",8.67,3.37,21,18,"Verb",32,5,42.7831228441957,14.1065440771867,10.9815373636486,11.5904881358147,2.00266878666778,10.0368906259537,1.09735135932309
"sheath",10.93,4.48,25,23,"Noun",38,6,47.9715607181831,14.0843024735144,11.5434371559144,12.1783418655396,2.83558843995974,8.02227249741554,1.34482473515446
"sheathe",14.13,3.84,5,5,"Verb",47,7,26.8113142070015,14.1905877168403,11.1842512672613,12.0667994618416,3.2586862806596,8.46820735931396,1.44268812669819
"shed",7.33,4.55,560,412,"Verb",24,4,545.811294975664,12.5267879854043,10.3929914767838,10.2021628320217,1.37275040228715,6.75270275771618,0.502013963480129
"sheep",4.25,4.9,685,392,"Noun",33,5,368.427946050751,14.5088223102304,10.9789524134808,13.064406812191,6.02535732276444,9.38411939144135,3.47106920774452
"sheer",9.63,3.35,233,201,"Adjective",32,5,223.102950687757,13.4611285801778,10.0089426621712,11.7426661849022,1.16540555864264,5.93071486055851,0.146312780431321
"sheet",5.33,4.93,592,464,"Noun",33,5,670.019398760921,14.0666057921575,11.1828935574119,12.6133886575699,3.07039056187088,8.60297885537148,1.38973211768642
"sheik",12.8184,4.6,77,25,"Noun",38,5,33.7060689364457,11.3094969757858,7.57681029241409,7.87281778454781,0.663879134755968,5.15504371747375,0.478752580840595
"shelf",5.5,4.96,355,274,"Noun",36,5,351.409870334805,14.5498201117317,11.7425873382359,13.3756255507469,4.60901191592614,9.82664141058922,1.52610742257764
"shell",5.22,4.8,674,403,"Noun",30,5,609.483521483344,14.0615419761589,11.9969676449916,12.6956843733788,1.91311557636113,7.75317060947418,0.398122014763352
"shelter",9.21,4.64,595,375,"Noun",36,7,571.091122384861,14.3186963806825,11.3922455933614,13.1461985707283,3.07560795389711,8.5347295999527,0.579225453394889
"shield",6.5,4.66,418,256,"Noun",38,6,347.795863405719,13.8727707926117,10.5426706964346,11.9102185964584,3.29966099176823,8.06385910511017,1.60865274836842
"shift",9.17,2.81,1164,793,"Noun",32,5,742.085806797519,13.3747818636497,10.0626727506461,11.2315152287483,1.98623120396657,5.58067579567432,0.210255841467022
"shilling",11.16,4.46,75,32,"Noun",33,8,124.379875605289,14.062750962726,10.7045506085509,12.817055284977,4.32198869580883,11.2630857825279,3.3027934572849
"shine",5.79,3.85,1053,666,"Verb",23,5,1068.31454995044,14.7181620097268,11.8595952948917,13.7394277453423,4.01152038362574,11.4837518930435,2.44292650666949
"shingle",8.56,4.82,38,30,"Noun",37,7,70.2996837457794,14.2673355077879,10.9315142064631,11.9102812409401,3.637016539913,11.0801659822464,1.52128801370575
"ship",5.33,4.87,5043,1163,"Noun",28,4,2378.15811728469,14.1846166131309,10.7447514105406,13.7580353617668,6.17848395421925,11.3458237051964,2.82718775856708
"shipping",9.15,3.59,322,235,"Noun",33,8,149.267566242369,14.05047083945,10.7177409690507,12.1606351733208,2.76467863606217,7.34028543531895,0.517813950069137
"shipwreck",10.35,4.3,27,21,"Noun",77,9,47.6629208243912,13.443437192096,9.0208888267852,11.6412205696106,2.03909537978967,6.1241023093462,0.48143907901277
"shirt",3.53,4.94,2365,1400,"Noun",32,5,851.967304030798,14.6030096766988,11.6445219281924,12.3224253058434,5.93094181966453,11.6218085289001,4.55633231490025
"shiver",7.5,3.88,78,50,"Verb",33,6,267.305495824562,14.4236793670696,12.2667574362157,12.4623840451241,3.9225261304002,7.65291702747345,1.07069384057361
"shock",7.53,4,1468,1085,"Noun",30,5,764.827294581627,14.4036686185186,11.402723443326,12.8783826828003,2.82291906561342,10.2843586206436,0.884489265758464
"shocking",7.61,2.46,315,267,"Adjective",34,8,99.3013174713237,14.0043062002462,10.4084204446763,11.8335267305374,2.61815016947413,7.33853913843632,1.49419976206076
"shoe",2.6,4.97,1550,893,"Noun",28,4,961.027841411156,14.4649487280242,11.9333336059008,12.3450881838799,5.08009146216541,11.5953506231308,3.88370886788656
"shoemaker",7.58,4.54,30,18,"Noun",57,9,44.3832202269915,12.1740027268855,9.10792083520288,9.74743890762329,2.03910550358119,5.76411201804876,1.23693194955653
"shoot",5.53,3.97,8412,3264,"Verb",27,5,1842.80006109209,14.4381365605395,11.4965369956646,12.4145409464836,3.47496023545371,8.3959781229496,0.591592881370865
"shop",5.78,4.31,2731,1613,"Noun",26,4,1052.19592078357,13.8069929112845,11.4775867156341,12.8972098231316,3.96693641253089,8.47158566117287,1.54309308785523
"shopkeeper",8.11,4.43,20,18,"Noun",69,10,40.3392818004569,13.863099761604,8.99747888813819,11.674209177494,3.21880077146009,7.5861339867115,1.30091559652482
"short",4.32,3.61,4367,2823,"Adjective",29,5,3399.30774288346,13.5340086124487,9.89563506951345,12.447679579258,3.85009927279749,4.17087529599667,0.84640171858217
"shorten",7.33,3.11,52,46,"Verb",37,7,89.9647917936553,13.6608089141221,9.54910565580127,12.2632431983948,3.47567520957294,5.78577303886414,1.00780659456489
"shortness",8.11,3.14,43,37,"Noun",50,9,15.9089089718396,11.6346018248353,6.76412277200361,9.62643659114838,0.945597941650281,3.75458613596857,0.246124031007752
"shot",5.84,4.44,11599,4236,"Noun",20,4,1336.16497717527,12.9902008832176,10.4212610789502,11.3991401791573,3.36203353841909,6.26151690632105,1.371063291656
"shoulder",4.5,4.93,1336,976,"Noun",45,8,2185.32175578088,14.8143839156127,11.9998894616076,13.8057816028595,6.13701111001496,9.41656851768494,1.44381794925658
"shout",4.72,4.17,839,461,"Verb",30,5,1331.54014497366,14.5621260825167,11.9461501932486,12.9877193570137,5.79934762984299,10.4153569340706,3.71861539544466
"shove",6.7,4.04,674,539,"Verb",30,5,242.313409072039,14.4487403556745,11.6101427121258,11.8446098566055,3.67034066402139,8.24273467063904,1.8253994787501
"shovel",6.28,4.97,349,252,"Noun",35,6,129.601401476488,14.2197126568289,11.7960247709588,12.5413848161697,3.50306018581885,8.98083594441414,0.819880639161728
"shower",4.72,4.89,2097,1299,"Noun",37,6,388.332480961846,13.9874775040474,10.8038464881192,11.4043781757355,3.03303413832998,8.04609477519989,1.64134686284401
"showy",10.26,2.43,15,14,"Adjective",36,5,42.975082210683,14.2123041657915,10.5610911373508,12.4726873636246,2.91723516095816,8.63582915067673,1.78356917344827
"shred",9.28,4.38,150,129,"Noun",31,5,87.350862199944,14.0376673934632,11.397227294645,12.1377374529839,1.92539029902808,7.94094395637512,0.579775506199452
"shrewd",11.37,1.92,72,62,"Adjective",37,6,165.689100632242,13.9318415289643,10.6387865966762,12.6532956361771,3.13491471148979,7.64596572518349,0.482473239064358
"shriek",8.94,3.97,32,31,"Noun",38,6,313.272385806559,14.840497593682,12.2166423470284,13.5750938653946,5.56319178198322,11.3167426586151,2.06341326977929
"shrill",11.44,2.8,24,21,"Adjective",37,6,158.012752457639,14.7559302469897,11.6220279205922,13.6515190005302,4.6754457664346,10.9954589605331,2.41819752048361
"shrine",9.63,4.47,151,93,"Noun",37,6,159.910126763583,14.106695708171,10.1532208921992,12.592697262764,3.77042763466402,9.69360336661339,1.52335159884387
"shrink",7.06,3.55,577,380,"Noun",34,6,446.343176297034,10.8533503552186,8.1738204979396,7.79436236992478,1.29610621270976,4.10668167192489,0.272217397597337
"shrivel",9.61,3.57,20,18,"Verb",38,7,48.5535602111022,14.6189298500457,11.7682761028389,12.9663988351822,2.87518762587783,8.91242837905884,0.646114276874831
"shroud",11.65,4.34,52,30,"Noun",42,6,148.044947471149,14.601173800233,11.9313131714054,13.3605408668518,4.57441979891312,9.58977246284485,1.70731117133298
"shrub",8.06,4.92,14,13,"Noun",37,5,129.278511849597,14.7306802742274,11.8194027227248,13.9581004977226,5.57179536319459,11.7170593738556,3.035020771124
"shrubbery",8.89,4.89,18,16,"Noun",64,9,58.7582493627397,14.6856421479274,12.0693835383863,13.2675229310989,5.16665303854762,12.7309198379517,3.15492279892077
"shrug",7.94,4.21,20,17,"Verb",38,5,443.582093052304,13.7407672751422,10.7339507867976,11.7471805214882,1.92428717830557,7.76583407819271,0.668734907176756
"shudder",10.16,3.41,57,49,"Verb",38,7,330.838354536472,14.3926006450725,11.6106488347917,12.2147912979126,3.23469342747189,9.20950734615326,1.52696325551402
"shuffle",8.95,3.83,150,100,"Verb",35,7,153.310101958444,13.4565368667909,10.8080408236691,9.71617758274078,1.89120962338613,5.54097525123507,0.407843967626576
"shun",11.33,2.58,26,24,"Verb",32,4,126.536194404779,11.0078649192088,7.20556868287783,7.58081007935107,0.637915311051957,5.14474903605878,0.227891156462585
"shutter",7.83,4.38,74,53,"Noun",36,7,106.418817206015,14.6595488411403,11.8761486091957,13.2303927540779,4.41926789693007,9.44132667779922,1.47253132646876
"shy",5.32,2.52,937,694,"Adjective",30,3,276.567621020382,13.5270134356283,9.86491264230173,10.2698203623295,1.90838843760327,8.22604271769524,0.599094277723724
"shyness",7.63,2,29,27,"Noun",53,7,37.7371405361478,14.2378894776394,11.1220966510753,11.5879822969437,1.88837349813544,9.40475934743881,1.12381567854344
"sick",4.05,2.97,8437,3867,"Adjective",20,4,1134.61551932114,14.2579638384935,11.0365838004818,12.3634403347969,3.43417291433272,7.79277864098549,0.597039987749648
"sicken",7.74,2.74,19,17,"Adjective",36,6,77.3400463795761,14.2296803414257,11.7379767745292,12.3613675832748,1.92370222026555,9.1150840818882,0.739072558353647
"sickening",7.26,2.32,46,41,"Adjective",47,9,19.6427141855046,14.0497341783669,11.5318496154018,10.992553293705,1.26599346894247,8.68643772602081,0.635864845475655
"sickle",11.35,4.88,28,17,"Noun",29,6,23.9604528291884,11.5541412291517,9.74609396392352,8.8562795817852,1.26797160411585,6.2695806324482,0.902778898120513
"sickly",7.37,2.6,39,37,"Adjective",38,6,86.336792238071,14.358882500867,11.3827623596982,12.8109043836594,2.90776945401086,9.40998286008835,2.65400283691458
"sickness",5.53,3.45,405,321,"Noun",48,8,242.90845459208,14.5158159292199,10.9115398562726,12.8680509328842,3.73931100037656,8.83358210325241,1.03100532880353
"sidewalk",4.28,4.96,279,232,"Noun",54,8,248.378009329457,14.5065783223757,11.6602322322155,12.8396589159966,3.32225983389748,10.1086518168449,0.804059278239931
"siege",12.28,3.18,118,91,"Noun",35,5,141.057806220223,13.1869536667956,10.1200911594657,12.5572529435158,1.63011209080571,8.77906036376953,1.12352223072311
"sieve",12.36,4.59,27,24,"Noun",39,5,27.1352091463281,14.3679654085876,11.6085674268935,12.1468784213066,1.81737839254874,9.90282076597214,1.07653895522271
"sift",9.6,3.79,38,34,"Verb",30,4,80.7005294722105,13.0521096195479,9.42210061008927,11.4909175038338,1.18857310610096,7.1385583281517,0.20578231292517
"sigh",7.39,3.89,173,131,"Noun",34,4,1026.33214836142,14.150335808164,11.5071396962901,11.9349799752235,3.30924388361346,7.84466176480055,1.37730453014442
"sight",5.44,3.21,2311,1677,"Noun",26,5,2154.90744805842,14.3545943330977,11.8900974868169,12.7272847294807,3.40393894614729,7.70731824636459,1.87676609105181
"sign",4.32,4.62,6797,3519,"Verb",36,4,2389.14343816833,13.4057758428116,9.03766556337433,11.7368159294128,3.39252193392116,6.52262046933174,0.433253137969686
"signal",6.67,3.86,1926,1024,"Noun",46,6,704.667067296537,12.5679932451787,8.57673176290472,11.0932910740376,1.93903736309832,6.33655315637589,0.424444167911067
"signature",8.83,4.43,622,464,"Noun",63,9,181.364523403821,13.9491048533824,8.75600757263853,11.6758306622505,3.22471658070695,9.03596633672714,1.06985306396766
"signer",7.53,3.66,5,5,"Noun",36,6,23.695367212913,11.1628138634034,9.05968604389183,9.05430240929127,1.30209695484904,4.88639222830534,0.426013066342788
"significance",10.11,1.68,178,157,"Noun",92,12,280.926343540049,13.1571052705773,10.6473374771065,10.3237680792809,1.9789002561261,7.73055949807167,0.633382785738409
"significant",9.89,1.67,331,281,"Adjective",84,11,504.115626736141,10.5045050062692,7.12771772334282,7.36123333498836,0.846423417851989,5.1285582408309,0.549312386070679
"signify",11.89,1.73,32,29,"Verb",55,7,150.942694356232,13.1184310089339,7.9924949472123,9.89542135596275,1.68183831489218,5.56028242409229,0.667103646719082
"silence",4.6,3.33,1294,884,"Noun",45,7,1767.85907096146,14.5818985072176,11.3884177200492,13.3667567372322,4.18515531946893,7.93181571364403,1.12524777424541
"silent",4.42,3.67,1173,785,"Adjective",39,6,1269.98770197392,14.459045516962,11.5799973210756,12.9356114864349,4.39205547677948,8.45056092739105,0.568702658368312
"silk",7.39,4.7,499,345,"Noun",28,4,520.570864838955,14.720677314065,11.8628744049573,13.2063355445862,5.54419078450642,12.6145598292351,3.46995340133272
"silken",11.11,2.8,21,19,"Adjective",38,6,87.7723596566137,14.6830517645627,12.0872494811773,13.187831401825,3.64282592062051,10.7031421065331,2.03133489766567
"silky",9.1,4.12,40,32,"Adjective",35,5,42.8759168554056,14.6627377973265,12.5561240972712,13.1492130160332,3.88446636864406,10.750962138176,2.34793609205068
"sill",7.33,4.59,23,19,"Noun",20,4,76.7558351364537,14.6645138196435,12.0899701721109,12.607123374939,3.5450046975706,10.0410541892052,2.05792865544818
"silly",4.17,2.2,2912,1845,"Adjective",24,5,346.36820971694,14.2024953905285,11.9931625007711,12.5419532060623,3.34440881866771,8.5405670106411,0.98382885377401
"silver",6.21,4.52,1619,881,"Noun",37,6,1239.82716744669,14.4777412284728,11.5246360949398,12.6773982644081,5.06300471121509,9.53748074173927,1.18510242345646
"silvery",8.5,3.04,25,20,"Adjective",49,7,100.901469819676,14.6369632833824,12.2250147265964,13.2913835644722,2.91909323206367,9.84825450181961,1.64480609509405
"similar",7.33,2.46,695,575,"Adjective",54,7,1331.1213822655,14.3671728670596,11.4036564885799,12.9009459614754,2.58655907704793,7.41441014409065,0.985385129018669
"similarity",8.89,1.9,36,34,"Noun",67,10,89.8576099804405,14.4664021133749,11.2480830110844,12.7939393520355,3.1745118292954,8.79683184623718,1.11586570210268
"simmer",9.65,3.88,87,77,"Verb",30,6,75.3253153825983,14.4117339710076,10.0323472574401,11.2854568362236,2.67535090637492,8.8726914525032,1.8775983700161
"simple",6.89,1.62,4555,2861,"Adjective",32,6,1896.74365020627,14.1855377538672,11.3139203196613,12.5759279727936,2.47629899456972,5.5138652920723,0.528628117913832
"simplicity",9.89,1.96,69,64,"Noun",66,10,323.288229765146,14.369444107667,10.8209820128294,12.5915480852127,3.06601493370929,10.4386388361454,0.993320985826533
"simplify",8.53,1.89,46,37,"Verb",58,8,52.0962568903841,14.0909881819972,11.6445978879622,11.7074243426323,1.36586278233762,7.39065657556057,0.864476799188721
"simply",7.91618,1.83,2362,1557,"Adverb",36,6,1594.13785547751,13.5596038387284,9.77657611732863,10.2821782827377,1.87431791511475,7.43601003289223,0.519325912183055
"simultaneous",11.68,2.25,29,29,"Adjective",90,12,54.1585811340101,13.1740570714535,9.55138220531939,11.4870886802673,1.76326583843619,5.54345249710605,0.348639455782313
"sin",6.74,1.85,813,494,"Noun",20,3,896.789844330328,14.5563747814189,11.2549758726445,13.6774693727493,4.75202176903075,9.62345439195633,1.72097500344734
"sincere",8.79,1.81,305,245,"Adjective",45,7,273.440162695926,14.4404159657513,11.6935542013814,12.637727856636,2.84986032003529,7.76759019494057,0.879644903771245
"sincerely",9.59643,1.37,249,212,"Adverb",69,9,146.31759897371,14.333285490622,11.6592793031565,11.9801718592644,3.7316321256301,7.57007345557213,1.19809490658302
"sincerity",8.67,1.97,102,95,"Noun",64,9,182.493535821122,14.5004013699182,11.9290488286627,13.4052339792252,3.5978479293459,9.10066294670105,1.14243565561789
"sinful",8.79,1.87,87,72,"Adjective",49,6,81.4153768501148,14.4740903543821,11.1768909132832,12.389711022377,2.7348491799546,8.54740646481514,0.77523784161157
"sing",3.47,4.34,4977,1746,"Verb",20,4,1247.38113636402,14.7269221966588,11.2627911385928,13.3103114366531,6.70228984770081,10.5907587707043,3.72464231141874
"singe",11.57,3.92,13,12,"Verb",24,5,359.661781695114,14.5872466449629,11.5989540210369,13.3820735216141,5.99103657153193,11.0807729363441,2.84420465212775
"singer",5.06,4.62,800,396,"Noun",23,6,272.376441004498,14.2398951311522,10.3155383850245,11.9769809246063,4.2888745907673,9.11781591176987,2.24513561511442
"single",6.68,3.27,3676,2377,"Adjective",28,6,2236.37535622251,13.7073027314852,9.30465302930072,12.045702457428,3.66983865230709,4.45752229169011,0.439594897615265
"singular",9.8,2.21,65,55,"Adjective",55,8,421.741241348177,13.731388193754,10.5286605577676,11.3666413426399,1.80786334651864,6.51875095069408,0.549985211475895
"sinister",10.75,2.38,111,97,"Adjective",48,8,100.047998304742,13.8506336413703,10.3700317640685,11.8260045051575,1.8827978159193,7.62204357981682,0.486283440999989
"sink",4.47,4.74,863,646,"Noun",20,4,1328.5352246395,14.1710866420192,11.591632718839,12.3092882037163,3.57923100490133,9.55597913265228,0.885594275093431
"sinner",7.35,3.07,126,97,"Noun",31,6,183.679549788344,14.6256747811344,10.7706525219673,12.4574591517448,4.28256168307516,10.0894421339035,1.51365197160165
"sip",4.26,4.17,260,220,"Noun",20,3,245.664574713729,14.3185974353436,11.344758979215,12.9045849442482,6.24989686328696,11.8599321246147,2.47279190795093
"sir",6.37,3.1,49188,5141,"Noun",20,3,4510.2270895842,13.6886923641776,11.3139711914576,11.6514647603035,1.72631932669204,7.24117657542229,0.824855413256396
"sister",3.68,4,9207,3046,"Noun",34,6,2250.27141399418,14.75364373683,11.3843099937532,12.0519275069237,5.07415111555035,9.72441503405571,2.85960124794792
"sisterhood",9.53,2.53,32,23,"Noun",81,10,21.4866417250439,12.0969375449566,6.53040380048449,7.38873343169689,0.659006263621699,4.81590785086155,0.151927437641723
"sit",3.47,4.8,15879,5582,"Verb",20,3,6452.0403963677,14.5072249621073,12.4078244851875,12.9572533965111,5.35015786988527,9.9058763384819,2.57103835235769
"site",8.63,4.56,980,601,"Noun",20,4,679.413058858741,12.6490139249798,10.7060908192809,10.9781077206135,2.11121531454527,6.19024587422609,0.961464570362303
"situate",13.11,1.96,5,5,"Verb",49,7,229.2269192356,14.0846687019933,10.4951546512441,13.0907807946205,2.7184299440397,7.98981723189354,0.67102692140686
"situation",9.26,2.03,4207,2505,"Noun",52,9,1866.48336059354,14.0385170311267,10.4411105866473,11.5706884860992,3.17403159271193,8.8162359893322,0.671619582713808
"sixth",5.3585,3.83,551,412,"Number",39,5,306.719296794506,14.5697009798277,9.13479765663589,11.1679133176804,6.08764476754517,11.019259095192,4.53784118394366
"size",4.84,3.13,2353,1695,"Noun",31,4,1278.07131365608,14.3086088080663,11.4432614075061,13.2868666648865,3.93980945758505,8.53033596277237,0.821413768602218
"skeleton",6.68,4.97,261,145,"Noun",61,8,164.221484452449,14.2397626987761,10.7174909464027,12.727701485157,2.90603721190789,6.95814362168312,0.335196844695325
"skeptical",10.74,1.7,75,68,"Adjective",59,9,78.2719906790103,13.8029676175592,10.5353131319361,10.6508100628853,1.43389273448612,5.95216632634401,0.644994803181667
"skepticism",12.47,2.14,36,32,"Noun",73,10,56.5831844694882,13.8701177776175,11.102697279657,10.8884541988373,1.45452158445157,7.00651000440121,0.501126445027595
"sketch",9,4.56,252,159,"Noun",39,6,437.734163242221,14.08404365792,9.89819070045777,12.9656602740288,2.32926661700353,9.17929565906525,0.982666557778888
"skewer",8.94,4.46,21,13,"Noun",37,6,22.0655458567948,14.2381737747719,11.331923855549,11.4047117233276,1.06522357557299,7.74824938178062,0.572562358276644
"skill",6.8,2.17,404,327,"Noun",29,5,847.132833908871,14.2506036463041,10.8517411935269,13.3413811326027,4.59330826169647,8.20081979036331,1.56583034905294
"skilled",8.68,1.96,121,110,"Adjective",35,7,150.326376156702,13.5582719904738,9.06172394929414,11.5202541947365,3.92218353205695,5.09192155301571,1.19987168234031
"skim",8.84,3.76,43,41,"Verb",30,4,103.784933732257,14.4081755807117,11.6171550162135,11.9620794653893,1.85380422092983,8.47750520706177,0.599553750248244
"skin",4.48,4.79,2246,1532,"Noun",27,4,1248.92521839591,14.2250274063255,11.319392611972,12.6437358856201,2.21925332303819,8.53291618824005,0.400618758141554
"skip",4.68,4.07,1076,689,"Verb",28,4,185.695702828341,13.8689530002061,10.7457454006754,10.9202706813812,2.77059735763175,7.63671013712883,1.00645509276276
"skirmish",11.83,2.69,28,24,"Noun",62,8,57.5729373020875,13.4847130390241,9.33381325214717,12.3975418806076,2.51131356328188,8.24192628264427,0.940256762825152
"skirt",5.67,4.82,508,385,"Noun",34,5,427.934038939763,13.9577943112333,11.8603084644698,12.0652074813843,3.03383780903717,8.54680257290602,1.59955465488096
"skulk",13.29,2.58,15,14,"Verb",36,5,35.490453072619,13.8480987230097,10.8429880630776,10.8199504613876,2.27639963529737,8.29784423112869,0.393707482993197
"skull",6.33,4.83,750,503,"Noun",35,5,264.931692735202,14.4436965370592,11.2125100877807,12.6981190443039,3.69620181580954,9.40588584542274,1.29941819886646
"skunk",5.32,4.88,166,107,"Noun",33,5,39.2579796932999,14.2740252919717,11.0439777215315,10.8423986434937,2.90919503958837,9.13712054491043,2.49360566449151
"sky",4.17,4.45,2285,1233,"Noun",30,3,1661.58799900065,14.6914286933369,12.2004544057623,13.8216008543968,6.15265534767667,11.4036095142365,2.5404959126222
"slab",8.53,4.29,94,66,"Noun",25,4,92.3270154260343,14.4903956421037,11.9485274339586,13.2835101485252,3.9237554594483,9.41776686906815,1.6808269926864
"slack",9.63,3.15,302,257,"Noun",28,5,131.319526091314,12.9392383544155,9.6501288391164,8.41464751958847,1.09006775990059,5.47605149447918,0.207482993197279
"slacken",12.18,2.5,5,4,"Verb",37,7,46.4665198441906,14.1065713625851,10.42697884251,12.2961578965187,3.14975830654878,7.27063363790512,1.34873867679409
"slander",14,2.33,64,57,"Noun",34,7,82.7240880245577,14.5841849432061,11.7234753583125,12.9762133359909,2.70467644979282,9.68819040060043,0.75707410623824
"slang",10.68,2.48,71,55,"Noun",31,5,50.2965545423395,13.1110597566623,8.42799182321043,11.392008960247,3.87442580813042,7.3559303060174,1.45917847376544
"slant",7.33,3.08,58,52,"Noun",34,5,75.5537123489281,14.2687521512945,11.6617225276928,12.3818490505219,2.04735411305963,9.80412185192108,0.585907678046586
"slap",4.67,4.72,636,483,"Verb",23,4,280.249344251083,14.5901781518261,12.5727074242531,12.6457242965698,3.70606308193564,8.03810435533524,1.25880760961443
"slash",7.47,3.52,122,95,"Verb",30,5,106.570164809849,13.9290020639978,9.88686751824558,11.3564970493317,1.55825434028872,7.92371621727943,0.378677465435758
"slate",9.25,4.58,165,128,"Noun",28,5,135.19478938623,12.7252578367904,9.48722616615436,9.82759287953377,1.16667775090862,4.06125954538584,0.279587012109808
"slaughter",9.56,3.68,278,209,"Noun",50,9,202.559170026403,13.8643980668836,10.0050903591953,12.4715103507042,2.66851785241573,6.65779447555542,0.59933078922626
"slave",7.84,4.38,940,498,"Noun",28,5,1324.65276545682,13.5062180166726,8.88940850418653,11.8240568041801,2.08929102692683,7.07421769201756,1.02190420047948
"slavery",8.32,3.11,207,109,"Noun",37,7,594.464219196507,14.2437834712454,10.7736567027504,12.3838959336281,2.71924848462665,9.07537624239922,1.33604689823208
"slay",9.39,3.1,109,85,"Verb",23,4,275.534364376377,14.3908353695908,11.5783895246908,13.5381341576576,3.50231611348278,8.22239026427269,2.27964597578627
"slayer",11.5,3.89,144,58,"Noun",33,6,22.2978962629213,13.0845342338082,8.71302580061588,10.2374258637428,1.69510462400182,7.81465014815331,0.992281720526071
"sledge",10.06,4.11,24,22,"Noun",34,6,54.6647028933548,14.1055242364897,11.0694991132131,11.5282218456268,1.76809570323981,8.4772632420063,0.782397868325596
"sleek",11.17,3,43,40,"Adjective",34,5,79.413845164741,13.9776467376404,11.3928165259041,11.2723589539528,1.54011363153416,7.27331390976906,0.419380518164713
"sleep",2.79,4.44,11625,4661,"Verb",30,5,2867.21228349778,14.6177727871886,11.6624432815896,12.6947482228279,8.23782360072683,10.0262914896011,5.8725458118413
"sleeper",7.33,3.4,105,74,"Noun",35,7,79.3244269951921,14.2268146302343,10.310951530723,11.5483712553978,4.85864387242682,9.37015521526337,1.33707241761953
"sleepless",8.45,2.68,69,54,"Adjective",55,9,62.7616434152647,14.3563777511488,10.3487680394548,12.7786028385162,4.54026665440242,8.71276959776878,1.65070815682311
"sleepy",3.37,2.77,437,351,"Adjective",35,6,140.991660425099,14.4835409351193,11.3404404696316,11.5661553740501,3.807242021534,8.33690941333771,0.797717637779749
"sleet",11.72,4.78,33,30,"Noun",31,5,37.2261574999544,14.5346576665001,11.3978244036106,12.9420021176338,4.70141627611385,9.68893820047379,2.33654401028305
"sleeve",4.94,4.84,286,241,"Noun",38,6,295.048312089252,14.7351424267416,11.9628233613963,13.5807050466537,6.18897866198251,11.2796984910965,4.08355828490467
"sleigh",6,4.71,167,71,"Noun",47,6,71.3246511802003,14.0790310740668,11.5410834420984,11.3438756763935,4.64910213054252,8.49025872349739,2.84925907242922
"slender",10.11,3.56,38,36,"Adjective",35,7,317.480229014918,14.4767785629715,11.4970259491019,13.3361991643906,4.59675093010782,9.31150096654892,2.22382651581
"slice",5.69,3.85,435,357,"Noun",29,5,306.932147513479,14.7282122515556,11.4333899015415,13.3900376558304,3.15376455825601,11.3540148735046,2.10403060629413
"slick",9.3,3.69,350,263,"Noun",27,5,112.933636668597,11.8612274557118,9.91142886120338,9.30964785814285,0.920746959022311,6.47117997705936,0.858935822390972
"slide",4.79,4.48,909,569,"Verb",32,5,650.859721231241,14.5221843080973,11.9062484272381,12.5637055635452,3.16619922480196,9.33104866743088,1.60617646300125
